applicant_ref,income,loan_amount,tenure_months,employment_type,credit_history_months,existing_emi,dti_ratio,credit_utilization,num_delinquencies_24m,age_band,defaulted
app_003054,11291.48,12732.77,48,unemployed,89,132.72,0.4455,0.3516,2,36-45,0
app_003055,117006.45,28286.97,36,salaried,49,711.19,0.16,0.1895,0,36-45,0
app_003056,17514.45,30567.24,36,self_employed,57,340.72,0.8617,0.6632,0,36-45,0
app_003057,20067.75,15822.85,36,salaried,92,333.4,0.4832,0.6574,1,26-35,0
app_003058,55828.1,23672.28,36,self_employed,55,1173.58,0.4049,0.0592,0,26-35,0
app_003059,46586.35,21446.74,48,contract,72,591.86,0.2768,0.291,0,26-35,0
app_003060,37956.05,17220.97,60,self_employed,138,906.42,0.3846,0.1823,0,36-45,0
app_003061,26551.1,6757.18,48,salaried,93,299.28,0.204,0.5213,0,36-45,0
app_003062,75506.29,8425.53,60,salaried,87,21.0,0.0274,0.295,1,26-35,0
app_003063,35538.46,13071.6,24,self_employed,178,482.86,0.3617,0.275,0,56-65,0
app_003064,15348.92,16726.94,36,self_employed,37,0.0,0.3923,0.456,0,26-35,0
app_003065,71522.33,8054.93,84,salaried,90,1032.36,0.1906,0.6239,1,36-45,0
app_003066,40970.47,5000.0,24,salaried,72,605.61,0.2433,0.0741,0,36-45,0
app_003067,67054.01,15344.45,60,salaried,77,0.0,0.0494,0.6828,0,26-35,0
app_003068,49756.77,16402.22,12,self_employed,160,0.0,0.356,0.6303,0,46-55,0
app_003069,135319.31,27419.72,36,salaried,53,538.54,0.1207,0.2413,0,36-45,0
app_003070,30623.3,52038.72,84,unemployed,0,364.7,0.4051,0.432,0,18-25,1
app_003071,36638.37,7223.3,36,unemployed,192,60.63,0.0908,0.5011,0,65+,0
app_003072,53955.07,20029.98,24,contract,106,1244.57,0.4773,0.4238,1,46-55,0
app_003073,30727.53,67990.52,36,salaried,123,94.42,0.8334,0.0963,2,46-55,0
app_003074,56469.21,7401.39,36,salaried,177,1108.02,0.2826,0.6524,1,56-65,0
app_003075,8000.0,9081.65,48,unemployed,205,0.0,0.3065,0.4294,1,56-65,0
app_003076,34890.48,29234.13,48,self_employed,43,833.74,0.513,0.0899,1,26-35,0
app_003077,34315.56,18275.75,60,salaried,78,654.25,0.3438,0.5712,3,36-45,0
app_003078,33638.67,19251.14,84,unemployed,106,0.0,0.0883,0.1743,2,36-45,1
app_003079,22419.58,23673.98,84,salaried,57,297.6,0.3222,0.2488,1,26-35,0
app_003080,59776.48,25436.25,60,contract,12,1019.92,0.2967,0.3812,0,26-35,0
app_003081,27516.89,21038.69,60,salaried,0,681.87,0.4625,0.6275,0,18-25,1
app_003082,40544.32,22637.95,36,contract,120,0.0,0.201,0.3798,0,46-55,0
app_003083,35580.75,7951.24,60,unemployed,154,946.68,0.3675,0.6672,1,46-55,0
app_003084,47820.05,29414.82,36,salaried,164,500.29,0.347,0.4759,0,46-55,0
app_003085,79780.03,41703.87,84,salaried,27,2498.77,0.4565,0.7105,0,26-35,0
app_003086,40429.18,31747.65,84,self_employed,35,1056.98,0.4349,0.8572,2,26-35,0
app_003087,57685.92,22015.95,60,salaried,120,0.0,0.0824,0.2676,0,36-45,0
app_003088,39327.47,50628.32,60,salaried,80,709.74,0.4946,0.1384,1,36-45,0
app_003089,27493.24,18252.53,84,self_employed,177,300.74,0.2337,0.589,0,56-65,0
app_003090,33595.36,29608.08,60,salaried,161,674.14,0.4312,0.4261,0,56-65,0
app_003091,31071.67,45067.86,48,unemployed,167,536.82,0.5989,0.3157,0,56-65,0
app_003092,49636.87,13117.7,120,contract,154,748.74,0.2096,0.6022,0,56-65,0
app_003093,38509.44,35825.8,36,contract,236,711.78,0.5567,0.6237,0,65+,0
app_003094,23462.4,8274.79,84,salaried,48,97.47,0.1043,0.3284,0,36-45,0
app_003095,32142.06,9715.75,60,unemployed,10,0.0,0.0653,0.2829,0,18-25,0
app_003096,15689.48,9045.23,84,contract,53,278.86,0.3022,0.6112,0,18-25,0
app_003097,32809.33,5000.0,36,unemployed,52,491.6,0.2347,0.4265,1,26-35,0
app_003098,36341.59,10616.03,36,salaried,55,817.16,0.375,0.5736,1,26-35,0
app_003099,98188.71,17139.8,36,salaried,87,1704.76,0.2712,0.492,1,26-35,0
app_003100,76240.54,13580.74,60,unemployed,216,661.46,0.1426,0.2506,2,65+,0
app_003101,20563.21,7590.23,48,salaried,83,311.74,0.2816,0.5396,2,26-35,0
app_003102,40577.67,5000.0,24,contract,238,969.75,0.3533,0.3463,0,65+,0
app_003103,40971.04,10401.75,36,salaried,87,578.81,0.2609,0.2235,3,46-55,0
app_003104,31992.59,9805.18,60,salaried,116,0.0,0.0662,0.1747,1,46-55,0
app_003105,33134.2,50858.6,48,salaried,105,811.37,0.7083,0.3708,0,46-55,0
app_003106,29891.45,16131.12,60,salaried,68,111.19,0.1612,0.4872,0,26-35,0
app_003107,101721.06,46730.57,24,salaried,161,766.92,0.3385,0.6477,0,46-55,0
app_003108,28885.61,10612.31,48,salaried,0,109.64,0.1447,0.7005,1,26-35,0
app_003109,43805.53,30670.4,84,salaried,118,618.37,0.2774,0.5321,0,56-65,0
app_003110,9036.56,18891.68,84,unemployed,0,83.66,0.4336,0.237,2,26-35,1
app_003111,57123.03,10034.07,84,salaried,32,1025.66,0.2426,0.4957,0,26-35,0
app_003112,69657.12,19037.5,84,salaried,131,1386.55,0.281,0.4406,0,46-55,0
app_003113,20361.14,14419.38,36,unemployed,178,0.0,0.2549,0.4346,0,46-55,0
app_003114,27404.49,13588.89,36,self_employed,54,0.0,0.1785,0.1735,0,36-45,0
app_003115,46552.08,6024.27,60,salaried,165,344.9,0.1169,0.2282,0,36-45,0
app_003116,36706.29,53208.54,36,contract,73,740.4,0.7639,0.4423,1,26-35,0
app_003117,46934.26,22602.17,60,contract,146,727.39,0.29,0.0647,0,46-55,0
app_003118,31008.52,8366.16,60,contract,78,579.85,0.2827,0.1764,1,26-35,0
app_003119,101194.12,20622.47,48,self_employed,14,219.15,0.081,0.6475,0,26-35,0
app_003120,25125.61,13244.74,120,self_employed,39,55.51,0.0834,0.7198,1,26-35,0
app_003121,159590.44,37824.11,60,unemployed,26,2967.65,0.2743,0.231,0,26-35,0
app_003122,71901.91,13700.07,24,salaried,76,208.95,0.1378,0.3271,0,26-35,0
app_003123,57392.18,15874.58,12,contract,65,868.42,0.4803,0.1564,2,36-45,0
app_003124,20490.92,11212.36,60,salaried,50,0.0,0.1182,0.4625,2,26-35,0
app_003125,59893.62,21782.92,36,contract,37,635.55,0.2583,0.2719,1,26-35,0
app_003126,50623.24,16157.59,36,unemployed,135,320.05,0.1908,0.1562,1,36-45,0
app_003127,11318.73,34538.56,48,salaried,38,197.21,1.033,0.0969,1,26-35,0
app_003128,16772.06,19632.27,60,salaried,95,0.0,0.2528,0.2871,1,46-55,0
app_003129,44209.52,70708.93,48,unemployed,215,885.9,0.6723,0.0659,0,65+,1
app_003130,33748.29,15003.13,60,self_employed,91,451.08,0.2564,0.9102,2,36-45,1
app_003131,27335.38,10141.59,48,contract,207,536.99,0.3359,0.482,1,56-65,1
app_003132,65737.32,10561.87,84,unemployed,30,393.79,0.0967,0.6571,0,18-25,1
app_003133,22335.25,10591.63,60,salaried,29,429.11,0.333,0.4282,0,18-25,0
app_003134,28271.73,10016.98,48,self_employed,155,217.03,0.1878,0.5729,0,46-55,0
app_003135,25441.41,40614.11,60,self_employed,142,619.74,0.6371,0.3795,1,46-55,0
app_003136,48078.63,13993.66,12,salaried,188,0.0,0.3143,0.5511,1,56-65,0
app_003137,14105.19,19575.24,120,salaried,42,0.0,0.1499,0.5895,0,18-25,1
app_003138,27619.59,7600.57,36,self_employed,119,326.87,0.2411,0.6974,0,46-55,0
app_003139,14079.56,16366.48,24,self_employed,20,193.48,0.7926,0.5645,0,26-35,1
app_003140,30574.4,5000.0,36,self_employed,51,428.81,0.2272,0.2886,1,26-35,0
app_003141,54050.66,20253.9,60,salaried,0,941.46,0.29,0.6642,0,26-35,0
app_003142,54583.84,11908.44,24,unemployed,178,41.85,0.127,0.2143,0,65+,0
app_003143,24338.65,42825.51,36,salaried,9,654.51,0.9561,0.6528,0,18-25,0
app_003144,48694.78,26913.98,36,salaried,203,567.48,0.3388,0.3442,0,56-65,0
app_003145,32799.22,26556.72,12,salaried,88,615.78,1.0997,0.3486,1,36-45,0
app_003146,76772.11,9692.88,24,self_employed,181,1003.73,0.2251,0.1067,1,46-55,0
app_003147,33810.29,20372.86,48,contract,143,694.62,0.4092,0.4663,0,46-55,0
app_003148,8000.0,53084.0,24,salaried,116,342.63,3.0,0.5451,0,56-65,1
app_003149,59401.49,10390.79,84,contract,91,240.23,0.0755,0.1991,0,26-35,0
app_003150,28211.8,9906.75,24,unemployed,52,373.29,0.3484,0.4302,1,18-25,1
app_003151,31231.74,16930.62,24,salaried,42,341.27,0.4239,0.8264,2,36-45,1
app_003152,43684.91,19043.32,36,salaried,78,1017.1,0.4363,0.2568,0,26-35,0
app_003153,16587.6,24601.24,48,contract,100,302.27,0.6191,0.1996,0,26-35,0
app_003154,37837.63,22707.6,60,salaried,0,795.1,0.3818,0.7641,1,26-35,0
app_003155,48726.26,18864.61,24,contract,24,435.81,0.3164,0.0581,1,26-35,0
app_003156,44366.29,10739.19,24,contract,49,835.45,0.3567,0.8052,2,18-25,1
app_003157,26123.43,54179.02,36,self_employed,15,132.67,0.8076,0.3098,0,18-25,0
app_003158,62665.26,40832.6,84,unemployed,209,493.81,0.1951,0.1607,0,56-65,0
app_003159,20981.1,21893.18,48,salaried,85,457.33,0.5433,0.8281,0,26-35,0
app_003160,25744.16,35068.28,60,salaried,226,521.44,0.5373,0.3251,1,65+,0
app_003161,33698.18,16196.04,84,self_employed,236,712.24,0.3278,0.2972,2,65+,1
app_003162,42723.64,8033.8,60,contract,32,226.25,0.1042,0.3876,0,26-35,0
app_003163,30378.83,28561.46,48,salaried,120,565.96,0.4774,0.2329,1,46-55,0
app_003164,71376.42,7814.62,84,self_employed,151,303.31,0.0679,0.3922,0,36-45,0
app_003165,42719.36,57895.5,24,salaried,118,554.38,0.8876,0.7909,1,46-55,1
app_003166,37858.54,8514.98,24,contract,54,730.24,0.3529,0.7216,1,18-25,0
app_003167,41901.42,39143.09,48,salaried,51,647.64,0.4377,0.2636,0,26-35,0
app_003168,54344.48,51771.86,36,salaried,0,1226.2,0.6137,0.6003,0,18-25,0
app_003169,41457.59,7477.41,60,salaried,63,0.0,0.039,0.1685,0,36-45,0
app_003170,13423.55,7053.72,36,self_employed,218,119.18,0.2957,0.2646,1,65+,0
app_003171,66120.22,22909.53,84,salaried,168,104.41,0.0724,0.8634,0,46-55,0
app_003172,38786.26,42694.84,60,salaried,144,357.18,0.3483,0.5303,1,46-55,0
app_003173,52927.01,25883.25,60,unemployed,209,653.84,0.2539,0.677,0,65+,0
app_003174,29048.76,10324.28,48,salaried,95,370.93,0.2492,0.7493,1,46-55,0
app_003175,13297.16,43012.7,84,self_employed,21,262.85,0.7363,0.4041,0,18-25,0
app_003176,10369.25,65321.83,84,self_employed,170,210.58,1.2156,0.3698,0,56-65,0
app_003177,21603.22,9634.15,36,unemployed,31,179.67,0.2603,0.7488,2,26-35,1
app_003178,48267.41,21453.06,12,contract,34,785.98,0.6754,0.6093,2,18-25,1
app_003179,74149.61,24890.78,84,contract,72,1956.94,0.3685,0.1574,0,36-45,0
app_003180,42876.71,14433.82,12,self_employed,153,1111.81,0.6747,0.4229,0,56-65,1
app_003181,20358.93,9966.58,48,contract,80,259.98,0.2854,0.1063,0,26-35,0
app_003182,23593.62,9017.69,60,salaried,141,406.02,0.2891,0.1201,0,36-45,0
app_003183,76759.37,5878.61,12,self_employed,102,940.7,0.2298,0.317,0,26-35,0
app_003184,17660.23,28665.62,36,self_employed,17,0.0,0.5843,0.3483,0,18-25,0
app_003185,115378.71,12543.91,60,contract,38,228.48,0.0472,0.4111,1,18-25,0
app_003186,101907.48,46233.58,60,contract,148,845.58,0.1976,0.4108,1,46-55,0
app_003187,117488.66,23646.88,36,contract,184,1040.75,0.1788,0.3318,0,56-65,0
app_003188,44774.13,16212.67,36,salaried,61,414.83,0.2415,0.1927,2,26-35,0
app_003189,30096.42,40730.59,84,self_employed,96,190.8,0.2849,0.4635,1,26-35,0
app_003190,44178.36,16276.11,24,contract,39,536.54,0.3447,0.2663,2,26-35,0
app_003191,59857.48,12135.01,48,salaried,0,630.15,0.1811,0.7778,0,18-25,0
app_003192,25389.05,26411.14,36,salaried,104,165.02,0.4525,0.254,0,36-45,0
app_003193,19817.85,12170.21,48,self_employed,120,142.76,0.2522,0.8094,0,46-55,0
app_003194,31064.93,18699.92,36,salaried,187,212.13,0.2987,0.632,0,46-55,0
app_003195,23747.46,20901.09,36,salaried,43,519.68,0.5795,0.5248,1,26-35,1
app_003196,71860.9,17414.15,60,contract,124,1215.92,0.2554,0.7241,0,36-45,0
app_003197,25873.22,21089.09,48,unemployed,35,231.5,0.3274,0.5147,0,18-25,0
app_003198,38276.94,21106.36,48,salaried,15,715.32,0.3731,0.3157,0,26-35,0
app_003199,62359.56,18670.89,84,unemployed,183,537.86,0.1497,0.2763,0,56-65,0
app_003200,73417.18,12166.6,60,contract,110,775.33,0.1625,0.4775,0,46-55,0
app_003201,40729.49,8960.44,48,self_employed,237,414.94,0.1817,0.558,0,56-65,0
app_003202,44862.74,10684.98,60,contract,142,988.84,0.3159,0.4439,0,56-65,0
app_003203,20757.34,11096.37,84,unemployed,102,306.14,0.2595,0.6793,0,46-55,0
app_003204,63747.24,24684.82,24,contract,100,579.5,0.3182,0.7744,0,56-65,0
app_003205,72761.18,46788.85,36,salaried,70,1724.92,0.516,0.1617,0,36-45,0
app_003206,12981.83,16550.77,60,salaried,43,142.54,0.4071,0.4388,1,18-25,0
app_003207,95761.9,34750.0,60,self_employed,0,351.54,0.1224,0.548,0,18-25,0
app_003208,24701.95,10892.21,24,salaried,37,169.14,0.3203,0.231,0,18-25,0
app_003209,50364.76,15213.19,48,salaried,29,0.0,0.0816,0.7355,1,18-25,0
app_003210,37898.2,14981.15,36,salaried,28,249.79,0.2214,0.1237,1,26-35,0
app_003211,35129.39,23672.4,36,salaried,126,309.55,0.3483,0.6124,2,46-55,0
app_003212,32416.25,11456.7,36,salaried,101,101.61,0.1648,0.2152,0,46-55,0
app_003213,21038.1,25883.93,60,contract,119,134.58,0.3425,0.5251,2,36-45,1
app_003214,48441.17,20455.23,60,salaried,3,181.95,0.1363,0.269,0,26-35,0
app_003215,31028.93,18291.03,84,self_employed,151,629.41,0.3344,0.4024,0,46-55,0
app_003216,17673.43,11770.52,12,self_employed,36,0.0,0.7193,0.5808,2,26-35,1
app_003217,20552.7,6115.99,36,unemployed,25,40.73,0.1309,0.5108,0,18-25,0
app_003218,17839.22,12640.22,60,salaried,71,230.57,0.3081,0.5612,0,26-35,0
app_003219,27213.68,25935.78,48,salaried,62,0.0,0.2573,0.2473,0,26-35,0
app_003220,47420.25,5727.26,84,self_employed,119,645.42,0.182,0.5584,2,26-35,0
app_003221,24560.26,6416.38,84,salaried,117,68.04,0.0736,0.0736,0,46-55,0
app_003222,62099.48,13867.18,24,contract,88,1001.07,0.314,0.6411,0,46-55,0
app_003223,34010.75,9930.37,24,salaried,194,248.55,0.2454,0.5499,0,46-55,0
app_003224,30971.64,113027.67,48,salaried,68,265.33,1.0881,0.2918,0,26-35,1
app_003225,36651.92,18981.95,48,salaried,134,666.71,0.3581,0.6615,3,46-55,0
app_003226,78224.27,12892.25,36,self_employed,197,999.61,0.2127,0.479,0,46-55,0
app_003227,17081.71,32465.73,36,salaried,18,0.0,0.6842,0.5739,1,26-35,0
app_003228,90309.85,15774.22,48,salaried,127,1179.67,0.2039,0.8303,0,46-55,0
app_003229,61579.73,15574.91,36,salaried,61,636.66,0.2151,0.1786,0,36-45,0
app_003230,35885.51,49007.61,24,salaried,90,344.54,0.8527,0.192,0,36-45,0
app_003231,69610.04,5000.0,84,salaried,0,590.95,0.113,0.133,0,18-25,0
app_003232,30413.44,9184.54,60,salaried,96,151.31,0.1249,0.4803,0,36-45,0
app_003233,42494.21,22537.03,84,unemployed,22,607.54,0.2534,0.6067,0,18-25,0
app_003234,26963.03,9237.04,24,self_employed,57,188.97,0.2691,0.2982,0,26-35,0
app_003235,61793.99,9168.68,24,salaried,0,1691.2,0.4085,0.1892,1,26-35,0
app_003236,24612.49,26896.44,60,unemployed,225,658.04,0.5569,0.6063,1,65+,0
app_003237,35303.86,10918.62,36,unemployed,51,421.81,0.2547,0.204,0,26-35,0
app_003238,52760.94,20438.94,84,salaried,137,1022.36,0.2923,0.3154,1,26-35,1
app_003239,64634.55,14071.77,60,salaried,44,668.18,0.1711,0.1668,0,26-35,0
app_003240,23117.95,20210.49,36,unemployed,147,202.56,0.4199,0.325,0,56-65,0
app_003241,54952.59,15447.74,84,salaried,99,690.9,0.1942,0.3476,0,36-45,0
app_003242,21160.85,27064.51,24,unemployed,129,99.19,0.7469,0.502,2,56-65,1
app_003243,11129.09,28985.71,12,self_employed,95,57.97,2.8754,0.2021,1,26-35,1
app_003244,24066.23,10768.77,36,contract,0,701.23,0.5107,0.1691,0,18-25,0
app_003245,57472.57,6214.1,120,salaried,69,686.43,0.155,0.3729,1,36-45,0
app_003246,36072.31,15063.05,48,salaried,83,605.42,0.3142,0.228,1,26-35,0
app_003247,27058.36,11527.13,48,contract,138,499.79,0.3367,0.1955,0,46-55,0
app_003248,37440.68,10649.97,48,self_employed,173,192.18,0.1384,0.3177,0,56-65,0
app_003249,36765.67,5774.17,12,salaried,55,30.63,0.1796,0.3369,0,36-45,0
app_003250,51125.78,12785.32,48,self_employed,233,1313.66,0.3759,0.3228,0,65+,0
app_003251,14966.35,16738.48,60,salaried,65,213.02,0.4124,0.0807,0,36-45,0
app_003252,34327.63,11447.82,48,salaried,8,431.86,0.241,0.1444,0,26-35,0
app_003253,38884.56,15842.61,48,salaried,107,616.93,0.3004,0.4845,1,36-45,0
app_003254,17137.88,24115.08,48,salaried,17,272.44,0.5707,0.661,0,18-25,0
app_003255,17009.12,38217.21,60,contract,124,355.0,0.7358,0.6641,0,46-55,0
app_003256,29715.09,41005.77,36,contract,44,584.95,0.733,0.8478,2,18-25,1
app_003257,36486.16,11054.32,60,salaried,50,453.45,0.2146,0.2722,0,26-35,0
app_003258,36556.9,10409.16,48,salaried,43,458.96,0.2275,0.1865,0,36-45,0
app_003259,26742.47,7120.06,84,contract,13,636.15,0.3265,0.2898,0,18-25,0
app_003260,26146.38,26624.39,24,contract,32,0.0,0.5499,0.3489,0,18-25,0
app_003261,29221.3,18219.48,60,salaried,137,389.37,0.2946,0.2971,1,46-55,0
app_003262,42795.45,38243.89,24,unemployed,18,118.65,0.5158,0.42,0,18-25,0
app_003263,72008.65,18190.35,84,salaried,168,0.0,0.039,0.5099,0,36-45,0
app_003264,10708.38,11681.13,60,salaried,109,67.65,0.3114,0.1725,1,26-35,0
app_003265,51156.82,15848.13,36,salaried,23,158.28,0.1487,0.2262,1,26-35,0
app_003266,34161.91,14326.31,60,unemployed,18,588.66,0.2974,0.3346,0,26-35,1
app_003267,48491.67,10598.11,24,contract,171,0.0,0.118,0.7173,0,46-55,0
app_003268,69706.5,17175.09,60,unemployed,235,1562.62,0.3222,0.5781,0,65+,0
app_003269,23972.93,9655.08,84,salaried,104,223.26,0.1739,0.5412,0,26-35,0
app_003270,61045.06,37569.58,12,self_employed,190,1171.91,0.895,0.1075,0,65+,1
app_003271,18220.02,5808.75,36,salaried,91,128.23,0.1992,0.6934,0,36-45,0
app_003272,38955.67,33581.15,36,salaried,78,243.97,0.3855,0.3848,1,46-55,0
app_003273,31780.74,12069.79,48,contract,136,296.31,0.2144,0.4198,2,46-55,0
app_003274,37251.73,5000.0,60,self_employed,112,334.29,0.1367,0.546,3,46-55,0
app_003275,21078.97,5543.94,36,salaried,108,200.6,0.2089,0.6787,0,46-55,0
app_003276,46179.25,15685.41,36,unemployed,123,262.31,0.1904,0.0535,1,36-45,0
app_003277,86895.19,12667.96,48,salaried,91,1010.17,0.1789,0.4398,0,36-45,0
app_003278,21279.06,20842.52,36,salaried,84,307.22,0.5259,0.5562,1,26-35,0
app_003279,40307.99,12643.57,60,self_employed,20,652.44,0.262,0.3509,0,18-25,0
app_003280,58147.04,23078.4,24,unemployed,148,1311.87,0.4851,0.2151,1,46-55,0
app_003281,30846.93,16421.17,60,salaried,0,413.15,0.2757,0.475,0,18-25,0
app_003282,76742.9,24116.65,24,salaried,30,1357.1,0.3819,0.5714,0,26-35,0
app_003283,28671.86,27446.94,48,salaried,37,696.93,0.5502,0.6078,2,18-25,1
app_003284,34065.41,22121.64,84,unemployed,110,207.16,0.1732,0.3714,0,26-35,0
app_003285,21031.26,13648.31,48,salaried,109,372.02,0.3875,0.3281,0,36-45,0
app_003286,38934.06,38303.88,24,self_employed,96,256.87,0.6104,0.5345,1,36-45,0
app_003287,36375.93,15670.56,12,contract,141,246.95,0.5467,0.6168,1,36-45,0
app_003288,51521.05,10549.74,48,contract,17,673.33,0.2121,0.337,1,18-25,0
app_003289,25593.32,12640.18,48,salaried,72,0.0,0.1333,0.517,0,36-45,0
app_003290,24956.82,20568.43,84,salaried,60,253.64,0.2491,0.5611,0,26-35,0
app_003291,46834.28,29680.34,84,salaried,143,284.45,0.1707,0.0674,1,46-55,0
app_003292,78311.89,24339.18,60,self_employed,58,16.1,0.0696,0.2391,0,36-45,0
app_003293,51326.15,24383.16,24,contract,99,927.03,0.4733,0.2526,1,36-45,0
app_003294,100315.62,13074.63,48,salaried,44,639.13,0.1116,0.1427,1,36-45,0
app_003295,49287.17,31314.0,24,contract,194,822.36,0.5433,0.0688,2,65+,0
app_003296,48320.49,16383.03,24,salaried,127,907.06,0.4083,0.6099,1,46-55,0
app_003297,52765.41,11773.16,84,salaried,95,1029.7,0.2686,0.1727,1,36-45,0
app_003298,82330.25,5186.41,24,salaried,37,2636.37,0.4183,0.2123,0,36-45,0
app_003299,71729.94,23463.45,60,unemployed,27,520.08,0.1577,0.215,0,18-25,0
app_003300,19996.59,11482.07,36,contract,230,51.88,0.2378,0.7089,0,65+,0
app_003301,56405.39,8500.16,24,salaried,102,1707.87,0.4447,0.1881,0,26-35,0
app_003302,42021.9,7570.46,48,salaried,103,422.73,0.1694,0.648,0,26-35,0
app_003303,32639.57,27916.71,24,unemployed,204,352.13,0.5913,0.2983,0,65+,0
app_003304,13696.41,18079.23,60,salaried,206,270.25,0.5219,0.6976,1,46-55,0
app_003305,15567.05,22196.53,120,unemployed,1,189.11,0.2998,0.3916,1,18-25,1
app_003306,29719.04,14317.36,48,self_employed,2,317.45,0.2583,0.6269,0,18-25,0
app_003307,16227.7,16708.96,36,contract,24,324.03,0.6103,0.8032,0,18-25,0
app_003308,30059.49,15900.58,60,salaried,120,56.59,0.1368,0.2682,0,36-45,0
app_003309,53792.41,8124.12,36,unemployed,43,147.37,0.0872,0.6717,1,18-25,1
app_003310,26382.97,26610.01,36,self_employed,96,325.8,0.5113,0.6015,1,56-65,0
app_003311,38021.4,9747.95,36,salaried,139,0.0,0.0923,0.1391,0,56-65,0
app_003312,20161.43,11788.72,84,self_employed,119,0.0,0.0902,0.4528,0,36-45,0
app_003313,42801.23,20365.9,24,salaried,69,1126.65,0.5728,0.2258,0,36-45,0
app_003314,48024.88,30368.27,24,salaried,56,0.0,0.3415,0.5701,0,26-35,0
app_003315,16603.79,11252.68,36,salaried,34,133.94,0.3408,0.0778,0,18-25,0
app_003316,24015.69,25767.82,60,salaried,146,456.87,0.46,0.2809,1,46-55,0
app_003317,18088.95,19872.92,24,unemployed,49,370.75,0.8392,0.2986,0,18-25,1
app_003318,48053.4,14289.8,48,contract,62,760.92,0.2703,0.4114,1,18-25,1
app_003319,39743.58,15508.14,84,salaried,78,322.57,0.1576,0.0947,0,26-35,0
app_003320,35336.03,15409.03,48,salaried,0,184.61,0.1804,0.3449,2,18-25,0
app_003321,33841.57,18713.78,36,unemployed,113,337.4,0.3187,0.3101,0,36-45,0
app_003322,43371.57,32562.2,60,salaried,164,640.15,0.3393,0.1675,1,46-55,0
app_003323,43851.68,19440.92,60,salaried,145,44.48,0.1079,0.318,0,46-55,0
app_003324,27651.42,13856.2,48,contract,134,477.71,0.3426,0.6302,1,36-45,0
app_003325,25601.9,12448.19,36,unemployed,175,320.91,0.3255,0.8706,0,56-65,1
app_003326,35156.07,17761.95,24,salaried,92,243.74,0.356,0.67,0,36-45,0
app_003327,32716.86,12272.97,36,self_employed,142,569.23,0.3438,0.2699,0,56-65,0
app_003328,112800.41,5614.53,48,self_employed,157,2659.0,0.2963,0.4451,0,36-45,0
app_003329,29403.17,32456.23,48,salaried,28,403.41,0.4627,0.1817,1,26-35,0
app_003330,42587.49,15118.94,48,unemployed,203,565.4,0.2552,0.2463,1,65+,0
app_003331,46922.83,14649.93,84,salaried,49,428.56,0.1578,0.8058,1,26-35,0
app_003332,78455.62,36671.24,120,contract,0,0.0,0.0505,0.4022,0,18-25,0
app_003333,23245.07,11995.36,48,salaried,86,116.38,0.1994,0.7798,3,26-35,0
app_003334,75872.25,21070.47,24,salaried,74,917.77,0.2951,0.2324,0,26-35,0
app_003335,33487.66,16274.22,24,salaried,67,24.37,0.2712,0.365,0,26-35,0
app_003336,143736.91,20065.59,48,salaried,77,997.91,0.121,0.1526,1,36-45,0
app_003337,44330.63,11403.64,12,unemployed,184,129.69,0.3129,0.2361,0,56-65,0
app_003338,18473.43,28063.71,24,salaried,52,241.55,0.9772,0.5013,1,26-35,0
app_003339,32583.55,47363.56,60,salaried,110,577.94,0.5268,0.0338,0,36-45,0
app_003340,75731.4,9299.77,24,salaried,103,1364.6,0.2825,0.0498,0,26-35,0
app_003341,37981.24,25735.22,24,salaried,94,927.58,0.659,0.3201,1,56-65,0
